,text,polarity,subjectivity,date
686,"No olvides cambiar tu cepillo dental al menos cada 3 meses
#quehayenmaracay
#Maracay
#Mcy
#Aragua
#Cagua
#MBI… https://t.co/uKgUTz0A9H",0.0,0.0,2016-12-05 19:12:15
687,RT @webowapo: Quisiera un compañero de paja hoy! Rt,0.0,0.0,2016-12-05 19:06:42
688,RT @Grindr_CDMX: - Quieres que te llene este culo de leche? 😈💦💦 https://t.co/Whs0sw6062,0.0,0.0,2016-12-05 19:06:30
689,#EnFotos El Cascanueces inundó de magia navideña la plaza Campo Elías de La Victoria https://t.co/Ny1qdiaCbl https://t.co/68C1pix1d6,0.0,0.0,2016-12-05 19:04:33
690,RT @cristian_caffa: Ya estamos todos cansados de escuchar que todo esta mal. Basta! Busca gente que te motive y temas que incentiven tu Cre…,0.0,0.0,2016-12-05 19:04:25
691,RT @CiudadMCY: #Descarga y comparte nuestra edición de hoy 05-12-2016 #CiudadMCY https://t.co/Ccdl7GRe2J  #A45MesesDeTuSiembraComandante ht…,0.0,0.0,2016-12-05 19:02:14
692,Buenas tardes muchachones....,0.0,0.0,2016-12-05 19:01:15
693,@kelly_mcy me gustaria hacer travesuras contigo mi amor soy de Maracay mi reina bella,0.0,0.0,2016-12-05 19:01:01
694,#Descarga y comparte nuestra edición de hoy 05-12-2016 #CiudadMCY https://t.co/Ccdl7GRe2J… https://t.co/MLQIR9m7hM,0.0,0.0,2016-12-05 19:00:49
695,"RT @CarylBertho: Buenos Días, feliz domingo camaradas... les dejo la portada del diario ""Ciudad MCY"" #ComunicacionPatria @TareckPSUV https:…",0.0,0.0,2016-12-05 18:44:11
696,"RT @DAYANMORENO: La falta de asfaltado en el terminal @transaragua  de San Jacinto Mcy, afecta a los usuarios por la cantidad de tierra y p…",0.0,0.0,2016-12-05 18:43:56
697,"RT @DAYANMORENO: La falta de asfaltado en el terminal de @transaragua de San Jacinto Mcy, esta afectando y deteriorando las unidades Yutong…",0.0,0.0,2016-12-05 18:43:48
730,@_doha_m 年末までいけないの泣,0.0,0.0,2016-12-05 18:10:16
699,RT @CiudadMCY: FOTOS | Así se desarrolló el traslado de las cenizas de Fidel Castro a Santiago de Cuba https://t.co/rcGcqhfcNM #SomosChavez…,0.0,0.0,2016-12-05 18:32:38
700,"4 veces el sabor, 4 veces la calidad, 4 veces el mejor pollo de Mcy ¡Ven a #PollosGranCombo! #SanJacinto #CCLosAviadores #Sorocaima #Turmero",0.0,0.0,2016-12-05 18:31:06
701,RT @CiudadMCY: #Descarga y lee nuestra edición de hoy jueves 01-12-2016 #CiudadMCY #PetroleoJustoLogroDeMaduro https://t.co/4lCqvql8Ru http…,0.0,0.0,2016-12-05 18:29:57
702,RT @ICAAragua: #EnFotos El Cascanueces inundó de magia navideña la plaza Campo Elías de La Victoria https://t.co/48p5fgPh0K  https://t.co/g…,0.0,0.0,2016-12-05 18:27:32
698,@datsumitrans  linda ya estás en mcy,0.0,0.0,2016-12-05 18:43:16
640,@JovenPorno19xxx epale pana q ams?,0.0,0.0,2016-12-05 21:08:54
