Date,Adj. Open,Adj. Close,S&P Open,Adj. High,Adj. Low,Adj. Volume,S&P Adj. Close
2014-06-11,4.19,4.29,20545496.0,4.3,4.17,1949.369995,1943.890015
2014-06-12,4.33,4.29,26439171.0,4.44,4.28,1943.349976,1930.109985
2014-06-13,4.36,4.28,17650844.0,4.39,4.24,1930.800049,1936.160034
2014-06-16,4.26,4.44,26157465.0,4.44,4.26,1934.839966,1937.780029
2014-06-17,4.415,4.47,19404877.0,4.5,4.41,1937.150024,1941.98999
2014-06-18,4.49,4.4,14666429.0,4.5,4.35,1942.72998,1956.97998
2014-06-19,4.42,4.36,10880474.0,4.45,4.33,1957.5,1959.47998
2014-06-20,4.35,4.1,54638032.0,4.37,4.07,1960.449951,1962.869995
2014-06-23,4.06,4.01,49632800.0,4.075,3.9,1962.920044,1962.609985
2014-06-24,4.01,3.94,20341483.0,4.07,3.93,1961.969971,1949.97998
2014-06-25,3.96,3.96,13767660.0,4.0,3.94,1949.27002,1959.530029
2014-06-26,3.95,4.03,21558374.0,4.09,3.94,1959.890015,1957.219971
2014-06-27,4.02,4.11,15808514.0,4.11,4.04,1956.560059,1960.959961
2014-06-30,4.12,4.19,25765673.0,4.25,4.08,1960.790039,1960.22998
2014-07-01,4.2,4.22,29241838.0,4.26,4.17,1962.290039,1973.319946
2014-07-02,4.23,4.34,20318374.0,4.35,4.22,1973.060059,1974.619995
2014-07-03,4.36,4.24,22508045.0,4.4,4.14,1975.880005,1985.439941
2014-07-07,4.225,4.26,21148514.0,4.31,4.21,1984.219971,1977.650024
2014-07-08,4.245,4.22,41598901.0,4.3,4.1,1976.390015,1963.709961
2014-07-09,4.205,4.23,18440849.0,4.29,4.2,1965.099976,1972.829956
2014-07-10,4.175,4.29,39243642.0,4.36,4.14,1966.670044,1964.680054
2014-07-11,4.3,4.37,22291541.0,4.4,4.29,1965.76001,1967.569946
2014-07-14,4.44,4.64,72913789.0,4.65,4.39,1969.859985,1977.099976
2014-07-15,4.64,4.53,155934221.0,4.8,4.41,1977.359985,1973.280029
2014-07-16,4.6,4.66,61494874.0,4.77,4.57,1976.349976,1981.569946
2014-07-17,4.68,4.57,45850784.0,4.68,4.5,1979.75,1958.119995
